date,asset,risk_state,action,direction,entry_price,exit_price,quantity,gross_pnl,cost,net_pnl,account_balance
2024-12-19,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,248.05,247.50,40.3145,-22.17,10.00,-32.17,75227.72
2024-12-19,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,128.91,131.76,77.5735,221.08,10.00,211.08,75227.72
2024-12-19,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,440.13,451.88,22.7206,266.97,10.00,256.97,75227.72
2024-12-19,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,437.39,441.62,22.8629,96.71,10.00,86.71,75227.72
2024-12-19,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,220.52,224.91,45.3474,199.07,10.00,189.07,75227.72
2024-12-19,META,NORMAL,HOLD,LONG_OVERNIGHT,597.19,610.39,16.7451,221.04,10.00,211.04,75227.72
2024-12-19,SPY,NORMAL,HOLD,LONG_OVERNIGHT,586.28,591.36,17.0567,86.65,10.00,76.65,75227.72
2024-12-20,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,249.79,248.04,40.0336,-70.06,10.00,-80.06,74374.82
2024-12-20,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,130.68,129.81,76.5228,-66.57,10.00,-76.57,74374.82
2024-12-20,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,436.17,425.51,22.9268,-244.40,10.00,-254.40,74374.82
2024-12-20,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,437.03,433.11,22.8817,-89.70,10.00,-99.70,74374.82
2024-12-20,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,223.29,219.84,44.7848,-154.51,10.00,-164.51,74374.82
2024-12-20,META,NORMAL,HOLD,LONG_OVERNIGHT,595.57,590.58,16.7906,-83.79,10.00,-93.79,74374.82
2024-12-20,SPY,NORMAL,HOLD,LONG_OVERNIGHT,586.10,581.77,17.0619,-73.88,10.00,-83.88,74374.82
2024-12-23,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,254.49,254.77,39.2943,11.00,10.00,1.00,74746.32
2024-12-23,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,134.70,136.28,74.2391,117.30,10.00,107.30,74746.32
2024-12-23,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,421.06,431.00,23.7496,236.07,10.00,226.07,74746.32
2024-12-23,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,436.60,436.74,22.9043,3.21,10.00,-6.79,74746.32
2024-12-23,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,224.92,225.01,44.4603,4.00,10.00,-6.00,74746.32
2024-12-23,META,ELEVATED,HOLD,LONG_OVERNIGHT,585.25,589.60,17.0867,74.33,10.00,64.33,74746.32
2024-12-23,SPY,NORMAL,HOLD,LONG_OVERNIGHT,591.15,590.89,16.9162,-4.40,10.00,-14.40,74746.32
2024-12-24,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,255.27,255.49,39.1742,8.62,10.00,-1.38,74972.28
2024-12-24,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,139.67,140.00,71.5973,23.63,10.00,13.63,74972.28
2024-12-24,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,430.60,435.90,23.2234,123.08,10.00,113.08,74972.28
2024-12-24,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,435.25,434.65,22.9753,-13.79,10.00,-23.79,74972.28
2024-12-24,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,225.06,226.94,44.4326,83.53,10.00,73.53,74972.28
2024-12-24,META,ELEVATED,HOLD,LONG_OVERNIGHT,599.85,602.72,16.6708,47.85,10.00,37.85,74972.28
2024-12-24,SPY,NORMAL,HOLD,LONG_OVERNIGHT,594.69,596.06,16.8155,23.04,10.00,13.04,74972.28
2024-12-26,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,258.20,258.19,38.7297,-0.39,10.00,-10.39,74830.12
2024-12-26,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,140.22,139.70,71.3165,-37.08,10.00,-47.08,74830.12
2024-12-26,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,462.28,465.16,21.6319,62.30,10.00,52.30,74830.12
2024-12-26,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,439.33,439.08,22.7619,-5.69,10.00,-15.69,74830.12
2024-12-26,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,229.05,228.50,43.6586,-24.01,10.00,-34.01,74830.12
2024-12-26,META,ELEVATED,HOLD,LONG_OVERNIGHT,607.75,605.48,16.4541,-37.35,10.00,-47.35,74830.12
2024-12-26,SPY,NORMAL,HOLD,LONG_OVERNIGHT,601.30,599.50,16.6306,-29.93,10.00,-39.93,74830.12
2024-12-27,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,259.02,257.83,38.6071,-45.94,10.00,-55.94,74241.57
2024-12-27,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,139.93,138.55,71.4643,-98.62,10.00,-108.62,74241.57
2024-12-27,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,454.13,449.52,22.0201,-101.51,10.00,-111.51,74241.57
2024-12-27,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,438.11,434.60,22.8253,-80.12,10.00,-90.12,74241.57
2024-12-27,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,227.05,225.60,44.0432,-63.86,10.00,-73.86,74241.57
2024-12-27,META,ELEVATED,HOLD,LONG_OVERNIGHT,603.35,599.41,16.5741,-65.30,10.00,-75.30,74241.57
2024-12-27,SPY,NORMAL,HOLD,LONG_OVERNIGHT,601.34,597.54,16.6295,-63.19,10.00,-73.19,74241.57
2024-12-30,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,255.59,252.23,39.1252,-131.46,10.00,-141.46,73024.18
2024-12-30,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,137.01,134.83,72.9874,-159.11,10.00,-169.11,73024.18
2024-12-30,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,431.66,419.40,23.1664,-284.02,10.00,-294.02,73024.18
2024-12-30,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,430.53,426.06,23.2272,-103.83,10.00,-113.83,73024.18
2024-12-30,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,223.75,220.06,44.6927,-164.92,10.00,-174.92,73024.18
2024-12-30,META,ELEVATED,HOLD,LONG_OVERNIGHT,599.81,588.75,16.6719,-184.39,10.00,-194.39,73024.18
2024-12-30,SPY,NORMAL,HOLD,LONG_OVERNIGHT,595.01,587.89,16.8064,-119.66,10.00,-129.66,73024.18
2024-12-31,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,252.20,252.44,39.6511,9.52,10.00,-0.48,73307.33
2024-12-31,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,137.49,138.03,72.7326,39.28,10.00,29.28,73307.33
2024-12-31,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,417.41,423.79,23.9573,152.85,10.00,142.85,73307.33
2024-12-31,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,424.83,426.10,23.5388,29.89,10.00,19.89,73307.33
2024-12-31,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,221.30,222.97,45.1875,75.46,10.00,65.46,73307.33
2024-12-31,META,ELEVATED,HOLD,LONG_OVERNIGHT,591.24,592.27,16.9136,17.42,10.00,7.42,73307.33
2024-12-31,SPY,NORMAL,HOLD,LONG_OVERNIGHT,588.22,589.91,17.0004,28.73,10.00,18.73,73307.33
2025-01-02,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,250.42,248.93,39.9329,-59.50,10.00,-69.50,73309.26
2025-01-02,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,134.29,136.00,74.4657,127.34,10.00,117.34,73309.26
2025-01-02,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,403.84,390.10,24.7623,-340.23,10.00,-350.23,73309.26
2025-01-02,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,421.50,425.53,23.7248,95.61,10.00,85.61,73309.26
2025-01-02,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,219.39,222.03,45.5809,120.33,10.00,110.33,73309.26
2025-01-02,META,ELEVATED,HOLD,LONG_OVERNIGHT,585.51,589.72,17.0791,71.90,10.00,61.90,73309.26
2025-01-02,SPY,NORMAL,HOLD,LONG_OVERNIGHT,586.08,589.39,17.0625,56.48,10.00,46.48,73309.26
2025-01-03,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,243.85,243.36,41.0088,-20.09,10.00,-30.09,73705.34
2025-01-03,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,138.31,140.01,72.3014,122.91,10.00,112.91,73705.34
2025-01-03,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,379.28,381.48,26.3657,58.00,10.00,48.00,73705.34
2025-01-03,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,418.58,421.08,23.8903,59.73,10.00,49.73,73705.34
2025-01-03,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,220.22,222.51,45.4091,103.99,10.00,93.99,73705.34
2025-01-03,META,ELEVATED,HOLD,LONG_OVERNIGHT,599.24,604.76,16.6878,92.12,10.00,82.12,73705.34
2025-01-03,SPY,NORMAL,HOLD,LONG_OVERNIGHT,584.64,587.53,17.1045,49.43,10.00,39.43,73705.34
2025-01-06,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,243.36,244.31,41.0914,39.04,10.00,29.04,74687.87
2025-01-06,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,144.47,148.59,69.2185,285.18,10.00,275.18,74687.87
2025-01-06,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,410.44,423.20,24.3641,310.89,10.00,300.89,74687.87
2025-01-06,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,423.35,428.00,23.6211,109.84,10.00,99.84,74687.87
2025-01-06,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,224.19,226.78,44.6050,115.53,10.00,105.53,74687.87
2025-01-06,META,ELEVATED,HOLD,LONG_OVERNIGHT,604.63,611.83,16.5390,119.08,10.00,109.08,74687.87
2025-01-06,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,591.95,596.27,16.8933,72.98,10.00,62.98,74687.87
2025-01-07,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,245.00,242.98,40.8163,-82.45,10.00,-92.45,74747.37
2025-01-07,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,149.43,153.03,66.9210,240.92,10.00,230.92,74747.37
2025-01-07,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,411.05,405.83,24.3279,-126.99,10.00,-136.99,74747.37
2025-01-07,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,427.85,429.00,23.3727,26.88,10.00,16.88,74747.37
2025-01-07,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,227.61,227.90,43.9348,12.74,10.00,2.74,74747.37
2025-01-07,META,NORMAL,HOLD,LONG_OVERNIGHT,630.20,631.70,15.8680,23.80,10.00,13.80,74747.37
2025-01-07,SPY,NORMAL,HOLD,LONG_OVERNIGHT,595.36,597.42,16.7966,34.60,10.00,24.60,74747.37
2025-01-08,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,242.21,241.92,41.2865,-11.97,10.00,-21.97,74806.71
2025-01-08,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,140.14,142.58,71.3572,174.11,10.00,164.11,74806.71
2025-01-08,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,394.36,392.95,25.3575,-35.75,10.00,-45.75,74806.71
2025-01-08,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,422.37,423.46,23.6759,25.81,10.00,15.81,74806.71
2025-01-08,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,222.11,223.19,45.0227,48.62,10.00,38.62,74806.71
2025-01-08,META,NORMAL,HOLD,LONG_OVERNIGHT,617.89,613.40,16.1841,-72.67,10.00,-82.67,74806.71
2025-01-08,SPY,NORMAL,HOLD,LONG_OVERNIGHT,588.63,588.70,16.9886,1.19,10.00,-8.81,74806.71
2025-01-10,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,242.70,240.01,41.2031,-110.84,10.00,-120.84,74245.34
2025-01-10,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,140.11,137.45,71.3725,-189.85,10.00,-199.85,74245.34
2025-01-10,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,394.94,391.40,25.3203,-89.63,10.00,-99.63,74245.34
2025-01-10,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,424.56,424.63,23.5538,1.65,10.00,-8.35,74245.34
2025-01-10,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,222.13,221.46,45.0187,-30.16,10.00,-40.16,74245.34
2025-01-10,META,NORMAL,HOLD,LONG_OVERNIGHT,610.72,610.03,16.3741,-11.30,10.00,-21.30,74245.34
2025-01-10,SPY,NORMAL,HOLD,LONG_OVERNIGHT,589.49,585.88,16.9638,-61.24,10.00,-71.24,74245.34
2025-01-13,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,236.85,233.53,42.2208,-140.17,10.00,-150.17,72955.19
2025-01-13,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,135.91,129.99,73.5781,-435.58,10.00,-445.58,72955.19
2025-01-13,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,394.74,383.21,25.3331,-292.09,10.00,-302.09,72955.19
2025-01-13,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,418.95,415.24,23.8692,-88.56,10.00,-98.56,72955.19
2025-01-13,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,218.94,218.06,45.6746,-40.19,10.00,-50.19,72955.19
2025-01-13,META,NORMAL,HOLD,LONG_OVERNIGHT,615.86,607.10,16.2375,-142.24,10.00,-152.24,72955.19
2025-01-13,SPY,NORMAL,HOLD,LONG_OVERNIGHT,580.49,575.77,17.2268,-81.31,10.00,-91.31,72955.19
2025-01-14,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,234.40,234.75,42.6621,14.93,10.00,4.93,73488.26
2025-01-14,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,133.23,136.05,75.0582,211.66,10.00,201.66,73488.26
2025-01-14,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,403.31,414.34,24.7948,273.49,10.00,263.49,73488.26
2025-01-14,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,417.19,417.81,23.9699,14.86,10.00,4.86,73488.26
2025-01-14,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,218.46,220.44,45.7750,90.63,10.00,80.63,73488.26
2025-01-14,META,NORMAL,HOLD,LONG_OVERNIGHT,608.33,605.07,16.4384,-53.59,10.00,-63.59,73488.26
2025-01-14,SPY,NORMAL,HOLD,LONG_OVERNIGHT,581.39,584.36,17.2002,51.08,10.00,41.08,73488.26
2025-01-15,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,233.28,234.64,42.8669,58.30,10.00,48.30,74686.07
2025-01-15,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,131.76,133.65,75.8956,143.44,10.00,133.44,74686.07
2025-01-15,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,396.36,409.90,25.2296,341.61,10.00,331.61,74686.07
2025-01-15,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,415.67,419.13,24.0575,83.24,10.00,73.24,74686.07
2025-01-15,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,217.76,222.83,45.9221,232.83,10.00,222.83,74686.07
2025-01-15,META,NORMAL,HOLD,LONG_OVERNIGHT,594.25,610.21,16.8279,268.57,10.00,258.57,74686.07
2025-01-15,SPY,NORMAL,HOLD,LONG_OVERNIGHT,582.19,590.33,17.1765,139.82,10.00,129.82,74686.07
2025-01-16,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,237.87,237.35,42.0398,-21.86,10.00,-31.86,74696.26
2025-01-16,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,136.24,138.64,73.3999,176.16,10.00,166.16,74696.26
2025-01-16,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,428.22,423.49,23.3525,-110.46,10.00,-120.46,74696.26
2025-01-16,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,426.31,428.70,23.4571,56.06,10.00,46.06,74696.26
2025-01-16,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,223.35,224.42,44.7728,47.91,10.00,37.91,74696.26
2025-01-16,META,ELEVATED,HOLD,LONG_OVERNIGHT,617.12,611.50,16.2043,-91.07,10.00,-101.07,74696.26
2025-01-16,SPY,NORMAL,HOLD,LONG_OVERNIGHT,592.78,594.17,16.8697,23.45,10.00,13.45,74696.26
2025-01-17,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,228.26,232.12,43.8097,169.11,10.00,159.11,75971.77
2025-01-17,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,133.57,136.69,74.8671,233.59,10.00,223.59,75971.77
2025-01-17,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,413.82,421.50,24.1651,185.59,10.00,175.59,75971.77
2025-01-17,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,424.58,434.09,23.5527,223.99,10.00,213.99,75971.77
2025-01-17,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,220.66,225.84,45.3186,234.75,10.00,224.75,75971.77
2025-01-17,META,ELEVATED,HOLD,LONG_OVERNIGHT,611.30,624.05,16.3586,208.57,10.00,198.57,75971.77
2025-01-17,SPY,NORMAL,HOLD,LONG_OVERNIGHT,591.64,596.96,16.9022,89.92,10.00,79.92,75971.77
2025-01-21,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,229.98,224.00,43.4820,-260.02,10.00,-270.02,76183.56
2025-01-21,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,137.71,139.16,72.6164,105.29,10.00,95.29,76183.56
2025-01-21,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,426.50,432.64,23.4467,143.96,10.00,133.96,76183.56
2025-01-21,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,429.03,430.20,23.3084,27.27,10.00,17.27,76183.56
2025-01-21,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,225.94,228.90,44.2595,131.01,10.00,121.01,76183.56
2025-01-21,META,ELEVATED,HOLD,LONG_OVERNIGHT,612.77,617.83,16.3193,82.58,10.00,72.58,76183.56
2025-01-21,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,597.58,600.67,16.7342,51.71,10.00,41.71,76183.56
2025-01-22,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,222.64,219.79,44.9156,-128.01,10.00,-138.01,76513.08
2025-01-22,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,140.83,144.66,71.0076,271.96,10.00,261.96,76513.08
2025-01-22,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,424.07,416.81,23.5810,-171.20,10.00,-181.20,76513.08
2025-01-22,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,428.50,437.56,23.3372,211.44,10.00,201.44,76513.08
2025-01-22,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,230.71,232.02,43.3445,56.78,10.00,46.78,76513.08
2025-01-22,META,ELEVATED,HOLD,LONG_OVERNIGHT,616.46,623.30,16.2217,110.96,10.00,100.96,76513.08
2025-01-22,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,603.05,605.92,16.5824,47.59,10.00,37.59,76513.08
2025-01-23,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,223.83,224.74,44.6768,40.66,10.00,30.66,76287.77
2025-01-23,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,147.07,145.05,67.9948,-137.35,10.00,-147.35,76287.77
2025-01-23,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,415.11,416.06,24.0900,22.89,10.00,12.89,76287.77
2025-01-23,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,446.20,442.00,22.4115,-94.13,10.00,-104.13,76287.77
2025-01-23,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,235.01,234.10,42.5514,-38.72,10.00,-48.72,76287.77
2025-01-23,META,ELEVATED,HOLD,LONG_OVERNIGHT,623.50,627.36,16.0385,61.91,10.00,51.91,76287.77
2025-01-23,SPY,NORMAL,HOLD,LONG_OVERNIGHT,606.44,605.80,16.4897,-10.55,10.00,-20.55,76287.77
2025-01-24,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,223.66,224.78,44.7107,50.08,10.00,40.08,76322.58
2025-01-24,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,147.22,148.37,67.9256,78.11,10.00,68.11,76322.58
2025-01-24,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,412.38,414.45,24.2495,50.20,10.00,40.20,76322.58
2025-01-24,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,446.71,445.16,22.3859,-34.70,10.00,-44.70,76322.58
2025-01-24,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,235.42,234.50,42.4773,-39.08,10.00,-49.08,76322.58
2025-01-24,META,ELEVATED,HOLD,LONG_OVERNIGHT,636.45,636.40,15.7122,-0.79,10.00,-10.79,76322.58
2025-01-24,SPY,NORMAL,HOLD,LONG_OVERNIGHT,609.75,609.81,16.4002,0.98,10.00,-9.02,76322.58
2025-01-27,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,222.78,224.02,44.8873,55.66,10.00,45.66,73410.69
2025-01-27,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,142.62,124.80,70.1164,-1249.47,10.00,-1259.47,73410.69
2025-01-27,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,406.58,394.80,24.5954,-289.73,10.00,-299.73,73410.69
2025-01-27,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,444.06,424.01,22.5195,-451.52,10.00,-461.52,73410.69
2025-01-27,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,234.85,226.21,42.5804,-367.89,10.00,-377.89,73410.69
2025-01-27,META,ELEVATED,HOLD,LONG_OVERNIGHT,647.49,626.61,15.4443,-322.48,10.00,-332.48,73410.69
2025-01-27,SPY,NORMAL,HOLD,LONG_OVERNIGHT,607.97,594.81,16.4482,-216.46,10.00,-226.46,73410.69
2025-01-28,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,229.86,230.85,43.5047,43.07,10.00,33.07,73730.51
2025-01-28,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,118.42,121.81,84.4452,286.27,10.00,276.27,73730.51
2025-01-28,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,397.15,396.91,25.1794,-6.04,10.00,-16.04,73730.51
2025-01-28,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,434.56,434.60,23.0118,0.92,10.00,-9.08,73730.51
2025-01-28,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,235.42,234.29,42.4773,-48.00,10.00,-58.00,73730.51
2025-01-28,META,ELEVATED,HOLD,LONG_OVERNIGHT,659.88,666.00,15.1543,92.74,10.00,82.74,73730.51
2025-01-28,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,599.37,600.62,16.6842,20.86,10.00,10.86,73730.51
2025-01-29,AAPL,BLACKOUT,FLATTEN,FLAT,238.26,234.12,0,0.00,0.00,0.00,73730.51
2025-01-29,NVDA,BLACKOUT,FLATTEN,FLAT,128.99,126.50,0,0.00,0.00,0.00,73730.51
2025-01-29,TSLA,BLACKOUT,FLATTEN,FLAT,398.09,395.21,0,0.00,0.00,0.00,73730.51
2025-01-29,MSFT,BLACKOUT,FLATTEN,FLAT,447.20,446.69,0,0.00,0.00,0.00,73730.51
2025-01-29,AMZN,BLACKOUT,FLATTEN,FLAT,238.15,239.02,0,0.00,0.00,0.00,73730.51
2025-01-29,META,BLACKOUT,FLATTEN,FLAT,674.33,675.00,0,0.00,0.00,0.00,73730.51
2025-01-29,SPY,BLACKOUT,FLATTEN,FLAT,604.52,603.72,0,0.00,0.00,0.00,73730.51
2025-01-30,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,239.36,238.67,41.7781,-28.83,10.00,-38.83,73946.93
2025-01-30,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,123.70,123.10,80.8407,-48.50,10.00,-58.50,73946.93
2025-01-30,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,389.10,410.78,25.7003,557.18,10.00,547.18,73946.93
2025-01-30,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,442.33,418.77,22.6076,-532.63,10.00,-542.63,73946.93
2025-01-30,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,237.07,237.14,42.1816,2.95,10.00,-7.05,73946.93
2025-01-30,META,ELEVATED,HOLD,LONG_OVERNIGHT,676.49,696.82,14.7822,300.52,10.00,290.52,73946.93
2025-01-30,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,601.81,603.96,16.6165,35.73,10.00,25.73,73946.93
2025-01-31,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,237.59,247.19,42.0893,404.06,10.00,394.06,74516.72
2025-01-31,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,124.65,123.78,80.2246,-69.80,10.00,-79.80,74516.72
2025-01-31,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,400.28,401.53,24.9825,31.23,10.00,21.23,74516.72
2025-01-31,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,414.99,418.98,24.0970,96.15,10.00,86.15,74516.72
2025-01-31,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,234.64,236.50,42.6185,79.27,10.00,69.27,74516.72
2025-01-31,META,ELEVATED,HOLD,LONG_OVERNIGHT,687.00,691.00,14.5560,58.22,10.00,48.22,74516.72
2025-01-31,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,605.04,607.50,16.5278,40.66,10.00,30.66,74516.72
2025-02-03,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,236.00,229.99,42.3729,-254.66,10.00,-264.66,72725.82
2025-02-03,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,120.07,114.75,83.2848,-443.07,10.00,-453.07,72725.82
2025-02-03,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,404.60,386.68,24.7158,-442.91,10.00,-452.91,72725.82
2025-02-03,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,415.06,411.60,24.0929,-83.36,10.00,-93.36,72725.82
2025-02-03,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,237.68,234.06,42.0734,-152.31,10.00,-162.31,72725.82
2025-02-03,META,ELEVATED,HOLD,LONG_OVERNIGHT,689.18,675.91,14.5100,-192.55,10.00,-202.55,72725.82
2025-02-03,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,601.82,592.67,16.6163,-152.04,10.00,-162.04,72725.82
2025-02-04,AAPL,ELEVATED,HOLD,LONG_OVERNIGHT,228.01,227.25,43.8577,-33.33,10.00,-43.33,72804.15
2025-02-04,NVDA,ELEVATED,HOLD,LONG_OVERNIGHT,116.66,116.96,85.7192,25.72,10.00,15.72,72804.15
2025-02-04,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,383.68,382.63,26.0634,-27.37,10.00,-37.37,72804.15
2025-02-04,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,410.92,412.69,24.3356,43.07,10.00,33.07,72804.15
2025-02-04,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,237.42,239.01,42.1195,66.97,10.00,56.97,72804.15
2025-02-04,META,ELEVATED,HOLD,LONG_OVERNIGHT,697.46,702.50,14.3377,72.26,10.00,62.26,72804.15
2025-02-04,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,597.77,597.83,16.7288,1.00,10.00,-9.00,72804.15
